Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Geno Scaramucci,165.0,309.0,S.A.R. Dinka,395.0,452.0,SB,143,T6,0,1,,,,,0,0,174,18,5,CCF,TZS,,,
Geno Scaramucci,165.0,500.0,S.A.R. Dinka,395.0,713.0,CS,213,T6,0,2,,,,,0,0,174,18,5,CCF,TZS,,,
Miroslav Radovicnovizicidivizcinicizivich,71.0,928.0,S.A.R. Dinka,395.0,12.0,1B,84,T6,1,0,,,,,0,0,174,18,5,CCF,TZS,,,
Miroslav Radovicnovizicidivizcinicizivich,71.0,99.0,S.A.R. Dinka,395.0,532.0,CS,433,T6,1,1,,,,,0,0,174,18,5,CCF,TZS,,,
Chaz McDunnough,121.0,395.0,S.A.R. Dinka,395.0,111.0,K,284,T6,2,0,,,,,0,0,174,18,5,CCF,TZS,,,
Dart Ragusa,134.0,250.0,Rickey Tucker,163.0,162.0,2B,88,B6,0,0,,,,,0,0,175,18,5,TZS,CCF,,,
Jimjon Jonjim,272.0,451.0,Rickey Tucker,163.0,162.0,FO,289,B6,0,2,,,,,0,0,175,18,5,TZS,CCF,,,
Carlos Brownson,132.0,662.0,Rickey Tucker,163.0,433.0,FO,229,B6,1,2,,,,,0,0,175,18,5,TZS,CCF,,,
Slapshot Brady,141.0,945.0,Rickey Tucker,163.0,306.0,PO,361,B6,2,2,,,,,0,0,175,18,5,TZS,CCF,,,
Tony McGooch,7.0,777.0,Benjamin Abenduct,217.0,820.0,2B,43,T1,0,0,,,,,0,0,176,19,5,SCB,BAY,,,
Karl Jernigan,439.0,,Benjamin Abenduct,217.0,,Auto K,,T1,0,2,,,,,0,0,176,19,5,SCB,BAY,,,
Trontavious Saddlebags,276.0,640.0,Benjamin Abenduct,217.0,231.0,RGO,409,T1,1,2,,,,,0,0,176,19,5,SCB,BAY,,,
Gottlieb Giannopolous,89.0,920.0,Benjamin Abenduct,217.0,116.0,FO,196,T1,2,3,,,,,0,0,176,19,5,SCB,BAY,,,
Packer Jacker,459.0,,Dick McScrotington IV,81.0,,Auto K,,B1,0,0,,,,,0,0,177,19,5,BAY,SCB,,,
Hunter Tuzero,346.0,331.0,Dick McScrotington IV,81.0,690.0,K,359,B1,1,0,,,,,0,0,177,19,5,BAY,SCB,,,
Emer Bock,309.0,513.0,Dick McScrotington IV,81.0,690.0,1B,177,B1,2,0,,,,,0,0,177,19,5,BAY,SCB,,,
Sunshine Pardue,315.0,599.0,Dick McScrotington IV,81.0,420.0,BB,179,B1,2,1,,,,,0,0,177,19,5,BAY,SCB,,,
Giminy Schlimjim,188.0,100.0,Dick McScrotington IV,81.0,569.0,LGO,469,B1,2,4,,,,,0,0,177,19,5,BAY,SCB,,,
Cannibal Johnson,248.0,588.0,Benjamin Abenduct,217.0,382.0,FO,206,T2,0,0,,,,,0,0,178,19,5,SCB,BAY,,,
Gil Metz,206.0,433.0,Benjamin Abenduct,217.0,983.0,LGO,450,T2,1,0,,,,,0,0,178,19,5,SCB,BAY,,,
J.J. Guemes,207.0,487.0,Benjamin Abenduct,217.0,109.0,RGO,378,T2,2,0,,,,,0,0,178,19,5,SCB,BAY,,,
Valeria Lisova,183.0,616.0,Dick McScrotington IV,81.0,769.0,1B,153,B2,0,0,,,,,0,1,179,19,5,BAY,SCB,,,
Eric Cowan,338.0,130.0,Dick McScrotington IV,81.0,269.0,1B,139,B2,0,1,,,,,0,1,179,19,5,BAY,SCB,,,
Joey Bagpipes,318.0,228.0,Dick McScrotington IV,81.0,222.0,HR,6,B2,0,4,,,,,3,1,179,19,5,BAY,SCB,,,
Benjamin Abenduct,217.0,640.0,Dick McScrotington IV,81.0,111.0,RGO,471,B2,0,0,,,,,0,0,179,19,5,BAY,SCB,,,
Packer Jacker,459.0,621.0,Dick McScrotington IV,81.0,999.0,PO,378,B2,1,0,,,,,0,0,179,19,5,BAY,SCB,,,
Hunter Tuzero,346.0,333.0,Dick McScrotington IV,81.0,300.0,HR,33,B2,2,0,,,,,1,1,179,19,5,BAY,SCB,,,
Emer Bock,309.0,444.0,Dick McScrotington IV,81.0,600.0,1B,156,B2,2,0,,,,,0,0,179,19,5,BAY,SCB,,,
Sunshine Pardue,315.0,780.0,Dick McScrotington IV,81.0,369.0,K,411,B2,2,1,,,,,0,0,179,19,5,BAY,SCB,,,
Caleb Athen,325.0,438.0,Benjamin Abenduct,217.0,161.0,K,277,T3,0,0,,,,,0,0,180,19,5,SCB,BAY,,,
Dick McScrotington IV,81.0,711.0,Benjamin Abenduct,217.0,503.0,BB,208,T3,1,0,,,,,0,0,180,19,5,SCB,BAY,,,
Tony McGooch,7.0,786.0,Benjamin Abenduct,217.0,901.0,1B,115,T3,1,1,,,,,0,0,180,19,5,SCB,BAY,,,
Cue Anon,381.0,456.0,Benjamin Abenduct,217.0,677.0,BB,221,T3,1,4,,,,,0,0,180,19,5,SCB,BAY,,,
Trontavious Saddlebags,276.0,623.0,Benjamin Abenduct,217.0,44.0,DP,421,T3,1,7,,,,,0,0,180,19,5,SCB,BAY,,,
Giminy Schlimjim,188.0,666.0,Dick McScrotington IV,81.0,503.0,1B,163,B3,0,0,,,,,0,1,181,19,5,BAY,SCB,,,
Valeria Lisova,183.0,569.0,Dick McScrotington IV,81.0,666.0,2B,97,B3,0,1,,,,,0,1,181,19,5,BAY,SCB,,,
Eric Cowan,338.0,90.0,Dick McScrotington IV,81.0,97.0,HR,7,B3,0,6,,,,,3,1,181,19,5,BAY,SCB,,,
Joey Bagpipes,318.0,778.0,Dick McScrotington IV,81.0,200.0,RGO,422,B3,0,0,,,,,0,0,181,19,5,BAY,SCB,,,
Benjamin Abenduct,217.0,464.0,Dick McScrotington IV,81.0,200.0,FO,264,B3,1,0,,,,,0,0,181,19,5,BAY,SCB,,,
Demetrios Ooga,180.0,569.0,Dick McScrotington IV,81.0,464.0,1B,105,B3,2,0,,,,,0,1,181,19,5,BAY,SCB,,,
Hunter Tuzero,346.0,69.0,Dick McScrotington IV,81.0,1.0,3B,68,B3,2,1,,,,,1,1,181,19,5,BAY,SCB,,,
Emer Bock,309.0,801.0,Dick McScrotington IV,81.0,2.0,1B,201,B3,2,3,,,,,1,0,181,19,5,BAY,SCB,,,
Sunshine Pardue,315.0,333.0,Dick McScrotington IV,81.0,690.0,FO,357,B3,2,1,,,,,0,0,181,19,5,BAY,SCB,,,
Gottlieb Giannopolous,89.0,393.0,Benjamin Abenduct,217.0,892.0,LGO,499,T4,0,0,,,,,0,0,182,19,5,SCB,BAY,,,
Cannibal Johnson,248.0,505.0,Benjamin Abenduct,217.0,25.0,LGO,480,T4,1,0,,,,,0,0,182,19,5,SCB,BAY,,,
Gil Metz,206.0,501.0,Benjamin Abenduct,217.0,515.0,HR,14,T4,2,0,,,,,1,1,182,19,5,SCB,BAY,,,
J.J. Guemes,207.0,666.0,Benjamin Abenduct,217.0,783.0,1B,117,T4,2,0,,,,,0,0,182,19,5,SCB,BAY,,,
Caleb Athen,325.0,10.0,Benjamin Abenduct,217.0,464.0,LGO,454,T4,2,1,,,,,0,0,182,19,5,SCB,BAY,,,
Giminy Schlimjim,188.0,700.0,Dick McScrotington IV,81.0,420.0,FO,280,B4,0,0,,,,,0,0,183,19,5,BAY,SCB,,,
Valeria Lisova,183.0,69.0,Dick McScrotington IV,81.0,420.0,K,351,B4,1,0,,,,,0,0,183,19,5,BAY,SCB,,,
Eric Cowan,338.0,419.0,Dick McScrotington IV,81.0,420.0,HR,1,B4,2,0,,,,,1,1,183,19,5,BAY,SCB,,,
Joey Bagpipes,318.0,360.0,Dick McScrotington IV,81.0,920.0,RGO,440,B4,2,0,,,,,0,0,183,19,5,BAY,SCB,,,
Dick McScrotington IV,81.0,920.0,Benjamin Abenduct,217.0,873.0,2B,47,T5,0,0,,,,,0,1,184,19,5,SCB,BAY,,,
Tony McGooch,7.0,5.0,Benjamin Abenduct,217.0,78.0,2B,73,T5,0,2,,,,,1,1,184,19,5,SCB,BAY,,,
Cue Anon,381.0,561.0,Benjamin Abenduct,217.0,175.0,RGO,386,T5,0,2,,,,,0,0,184,19,5,SCB,BAY,,,
Trontavious Saddlebags,276.0,200.0,Benjamin Abenduct,217.0,682.0,LGO,482,T5,1,3,,,,,1,0,184,19,5,SCB,BAY,,,
Gottlieb Giannopolous,89.0,88.0,Benjamin Abenduct,217.0,468.0,RGO,380,T5,2,0,,,,,0,0,184,19,5,SCB,BAY,,,
Benjamin Abenduct,217.0,640.0,Dick McScrotington IV,81.0,420.0,BB,220,B5,0,0,,,,,0,1,185,19,5,BAY,SCB,,,
Benjamin Abenduct,217.0,640.0,Dick McScrotington IV,81.0,420.0,SB,220,B5,0,1,,,,,0,0,185,19,5,BAY,SCB,,,
Demetrios Ooga,180.0,420.0,Dick McScrotington IV,81.0,888.0,LGO,468,B5,0,2,,,,,0,0,185,19,5,BAY,SCB,,,
Hunter Tuzero,346.0,777.0,Dick McScrotington IV,81.0,666.0,2B,111,B5,1,2,,,,,1,1,185,19,5,BAY,SCB,,,
Emer Bock,309.0,333.0,Dick McScrotington IV,81.0,444.0,2B,111,B5,1,2,,,,,1,0,185,19,5,BAY,SCB,,,
Sunshine Pardue,315.0,269.0,Dick McScrotington IV,81.0,1.0,FO,268,B5,1,2,,,,,0,0,185,19,5,BAY,SCB,,,
Giminy Schlimjim,188.0,501.0,Dick McScrotington IV,81.0,222.0,FO,279,B5,2,2,,,,,0,0,185,19,5,BAY,SCB,,,
Cannibal Johnson,248.0,412.0,Benjamin Abenduct,217.0,266.0,BB,146,T6,0,0,,,,,0,0,186,19,5,SCB,BAY,,,
Gil Metz,206.0,907.0,Benjamin Abenduct,217.0,473.0,DP,433,T6,0,1,,,,,0,0,186,19,5,SCB,BAY,,,
J.J. Guemes,207.0,737.0,Benjamin Abenduct,217.0,114.0,RGO,377,T6,2,0,,,,,0,0,186,19,5,SCB,BAY,,,
Thomas Nova,1.0,331.0,Sylvester Cinnamon,322.0,310.0,HR,21,T1,0,0,,,,,1,1,187,20,5,LAN,FTP,,,
Aaron IceCream,358.0,126.0,Sylvester Cinnamon,322.0,89.0,HR,37,T1,0,0,,,,,1,1,187,20,5,LAN,FTP,,,
Doug Quail,388.0,888.0,Sylvester Cinnamon,322.0,589.0,K,299,T1,0,0,,,,,0,0,187,20,5,LAN,FTP,,,
Will Power,8.0,420.0,Sylvester Cinnamon,322.0,909.0,LGO,489,T1,1,0,,,,,0,0,187,20,5,LAN,FTP,,,
John Johnson Jr.,91.0,420.0,Sylvester Cinnamon,322.0,988.0,K,432,T1,2,0,,,,,0,0,187,20,5,LAN,FTP,,,
Charlie Bae Jr.,293.0,385.0,Dick Woolridge,92.0,758.0,K,373,B1,0,0,,,,,0,0,188,20,5,FTP,LAN,,,
Dwayne Stevenson,334.0,917.0,Dick Woolridge,92.0,749.0,BB,168,B1,1,0,,,,,0,1,188,20,5,FTP,LAN,,,
Stan Mann,357.0,1.0,Dick Woolridge,92.0,983.0,HR,18,B1,1,1,,,,,2,1,188,20,5,FTP,LAN,,,
Miguel Snow,290.0,245.0,Dick Woolridge,92.0,491.0,K,246,B1,1,0,,,,,0,0,188,20,5,FTP,LAN,,,
Tommy Brown,142.0,489.0,Dick Woolridge,92.0,501.0,HR,12,B1,2,0,,,,,1,1,188,20,5,FTP,LAN,,,
Buzz Schwinghammer,367.0,,Dick Woolridge,92.0,,Auto K,,B1,2,0,,,,,0,0,188,20,5,FTP,LAN,,,
Bert Harris,428.0,519.0,Sylvester Cinnamon,322.0,322.0,BB,197,T2,0,0,,,,,0,1,189,20,5,LAN,FTP,,,
Morris Deratt,104.0,102.0,Sylvester Cinnamon,322.0,766.0,K,336,T2,0,1,,,,,0,0,189,20,5,LAN,FTP,,,
James Garfield,11.0,634.0,Sylvester Cinnamon,322.0,244.0,K,390,T2,1,1,,,,,0,0,189,20,5,LAN,FTP,,,
Babatunde Oladotun,386.0,747.0,Sylvester Cinnamon,322.0,612.0,1B,135,T2,2,1,,,,,0,1,189,20,5,LAN,FTP,,,
Thomas Nova,1.0,816.0,Sylvester Cinnamon,322.0,831.0,HR,15,T2,2,4,,,,,3,1,189,20,5,LAN,FTP,,,
Aaron IceCream,358.0,562.0,Sylvester Cinnamon,322.0,440.0,1B,122,T2,2,0,,,,,0,0,189,20,5,LAN,FTP,,,
Doug Quail,388.0,600.0,Sylvester Cinnamon,322.0,161.0,LGO,439,T2,2,1,,,,,0,0,189,20,5,LAN,FTP,,,
Connor Morgan,362.0,910.0,Dick Woolridge,92.0,58.0,1B,148,B2,0,0,,,,,0,1,190,20,5,FTP,LAN,,,
Basepath McLean,460.0,,Dick Woolridge,92.0,,Auto K,,B2,0,1,,,,,0,0,190,20,5,FTP,LAN,,,
Sylvester Cinnamon,322.0,237.0,Dick Woolridge,92.0,645.0,K,408,B2,1,1,,,,,0,0,190,20,5,FTP,LAN,,,
Charlie Bae Jr.,293.0,555.0,Dick Woolridge,92.0,429.0,1B,126,B2,2,1,,,,,0,1,190,20,5,FTP,LAN,,,
Dwayne Stevenson,334.0,613.0,Dick Woolridge,92.0,773.0,BB,160,B2,2,4,,,,,0,0,190,20,5,FTP,LAN,,,
Stan Mann,357.0,230.0,Dick Woolridge,92.0,149.0,1B,81,B2,2,7,,,,,2,0,190,20,5,FTP,LAN,,,
Miguel Snow,290.0,989.0,Dick Woolridge,92.0,818.0,FO,171,B2,2,7,,,,,0,0,190,20,5,FTP,LAN,,,
Will Power,8.0,,Sylvester Cinnamon,322.0,,Auto BB,,T3,0,0,,,,,0,0,191,20,5,LAN,FTP,,,
John Johnson Jr.,91.0,777.0,Sylvester Cinnamon,322.0,445.0,K,332,T3,0,1,,,,,0,0,191,20,5,LAN,FTP,,,
Bert Harris,428.0,237.0,Sylvester Cinnamon,322.0,991.0,FO,246,T3,1,1,,,,,0,0,191,20,5,LAN,FTP,,,
Morris Deratt,104.0,900.0,Sylvester Cinnamon,322.0,567.0,K,333,T3,2,1,,,,,0,0,191,20,5,LAN,FTP,,,
Tommy Brown,142.0,,Dick Woolridge,92.0,,Auto K,,B3,0,0,,,,,0,0,192,20,5,FTP,LAN,,,
Buzz Schwinghammer,367.0,,Dick Woolridge,92.0,,Auto K,,B3,1,0,,,,,0,0,192,20,5,FTP,LAN,,,
Connor Morgan,362.0,233.0,Dick Woolridge,92.0,732.0,LGO,499,B3,2,0,,,,,0,0,192,20,5,FTP,LAN,,,
James Garfield,11.0,27.0,Sylvester Cinnamon,322.0,109.0,1B,82,T4,0,0,,,,,0,1,193,20,5,LAN,FTP,,,
Babatunde Oladotun,386.0,55.0,Sylvester Cinnamon,322.0,109.0,2B,54,T4,0,1,,,,,0,0,193,20,5,LAN,FTP,,,
Thomas Nova,1.0,69.0,Sylvester Cinnamon,322.0,776.0,K,293,T4,0,6,,,,,0,0,193,20,5,LAN,FTP,,,
Aaron IceCream,358.0,69.0,Sylvester Cinnamon,322.0,555.0,LGO,486,T4,1,6,,,,,1,0,193,20,5,LAN,FTP,,,
Doug Quail,388.0,303.0,Sylvester Cinnamon,322.0,807.0,LGO,496,T4,2,2,,,,,0,0,193,20,5,LAN,FTP,,,
Forehead Jones,328.0,111.0,Dick Woolridge,92.0,61.0,HR,50,B4,0,0,,,,,1,1,194,20,5,FTP,LAN,,,
Sylvester Cinnamon,322.0,,Dick Woolridge,92.0,,Auto K,,B4,0,0,,,,,0,0,194,20,5,FTP,LAN,,,
Charlie Bae Jr.,293.0,275.0,Dick Woolridge,92.0,580.0,FO,305,B4,1,0,,,,,0,0,194,20,5,FTP,LAN,,,
Dwayne Stevenson,334.0,602.0,Dick Woolridge,92.0,915.0,K,313,B4,2,0,,,,,0,0,194,20,5,FTP,LAN,,,
Sunshine Pardue,315.0,787.0,Master Cashier,93.0,300.0,LGO,487,T1,0,0,,,,,0,0,195,21,6,BAY,LAN,,,
Jonathan Park,341.0,2.0,Master Cashier,93.0,101.0,1B,99,T1,1,0,,,,,0,0,195,21,6,BAY,LAN,,,
Antonin Periwinkle,185.0,175.0,Master Cashier,93.0,523.0,K,348,T1,1,1,,,,,0,0,195,21,6,BAY,LAN,,,
Ty Johnson,345.0,636.0,Master Cashier,93.0,348.0,FO,288,T1,2,1,,,,,0,0,195,21,6,BAY,LAN,,,
Thomas Nova,1.0,580.0,Emma Twatson,344.0,875.0,FO,295,B1,0,0,,,,,0,0,196,21,6,LAN,BAY,,,
Aaron IceCream,358.0,725.0,Emma Twatson,344.0,551.0,BB,174,B1,1,0,,,,,0,1,196,21,6,LAN,BAY,,,
Doug Quail,388.0,1.0,Emma Twatson,344.0,888.0,1B,113,B1,1,1,,,,,0,0,196,21,6,LAN,BAY,,,
Thomas Chiggins,16.0,487.0,Emma Twatson,344.0,111.0,K,376,B1,1,4,,,,,0,0,196,21,6,LAN,BAY,,,
Mike Oxlittle,105.0,402.0,Emma Twatson,344.0,333.0,1B,69,B1,2,4,,,,,1,0,196,21,6,LAN,BAY,,,
Mason Spurs,103.0,,Emma Twatson,344.0,,Auto K,x,B1,2,7,,,,,0,0,196,21,6,LAN,BAY,,,
Cal Lidous,227.0,463.0,Master Cashier,93.0,940.0,LGO,477,T2,0,0,,,,,0,0,197,21,6,BAY,LAN,,,
Hes Nahstee,443.0,235.0,Master Cashier,93.0,940.0,K,295,T2,1,0,,,,,0,0,197,21,6,BAY,LAN,,,
Valeria Lisova,183.0,666.0,Master Cashier,93.0,755.0,2B,89,T2,2,0,,,,,0,0,197,21,6,BAY,LAN,,,
Demetrios Ooga,180.0,775.0,Master Cashier,93.0,1.0,BB,226,T2,2,2,,,,,0,0,197,21,6,BAY,LAN,,,
Isaac Snowbender,339.0,420.0,Master Cashier,93.0,775.0,K,355,T2,2,4,,,,,0,0,197,21,6,BAY,LAN,,,
Bert Harris,428.0,777.0,Emma Twatson,344.0,55.0,FO,278,B2,0,0,,,,,0,0,198,21,6,LAN,BAY,,,
Xander MacAnder,424.0,355.0,Emma Twatson,344.0,627.0,FO,272,B2,1,0,,,,,0,0,198,21,6,LAN,BAY,,,
Buck Cheeks,457.0,441.0,Emma Twatson,344.0,222.0,BB,219,B2,2,0,,,,,0,0,198,21,6,LAN,BAY,,,
Thomas Nova,1.0,530.0,Emma Twatson,344.0,9.0,LGO,479,B2,2,1,,,,,0,0,198,21,6,LAN,BAY,,,
Sunshine Pardue,315.0,420.0,Master Cashier,93.0,197.0,BB,223,T3,0,0,,,,,0,1,199,21,6,BAY,LAN,,,
Jonathan Park,341.0,222.0,Master Cashier,93.0,451.0,FO,229,T3,0,1,,,,,0,0,199,21,6,BAY,LAN,,,
Antonin Periwinkle,185.0,722.0,Master Cashier,93.0,711.0,HR,11,T3,1,1,,,,,2,1,199,21,6,BAY,LAN,,,
Ty Johnson,345.0,317.0,Master Cashier,93.0,11.0,K,306,T3,1,0,,,,,0,0,199,21,6,BAY,LAN,,,
Cal Lidous,227.0,4.0,Master Cashier,93.0,12.0,HR,8,T3,2,0,,,,,1,1,199,21,6,BAY,LAN,,,
Hes Nahstee,443.0,567.0,Master Cashier,93.0,12.0,RGO,445,T3,2,0,,,,,0,0,199,21,6,BAY,LAN,,,
Aaron IceCream,358.0,725.0,Emma Twatson,344.0,331.0,RGO,394,B3,0,0,,,,,0,0,200,21,6,LAN,BAY,,,
Doug Quail,388.0,890.0,Emma Twatson,344.0,331.0,LGO,441,B3,1,0,,,,,0,0,200,21,6,LAN,BAY,,,
Thomas Chiggins,16.0,,Emma Twatson,344.0,,Auto BB,,B3,2,0,,,,,0,1,200,21,6,LAN,BAY,,,
Mike Oxlittle,105.0,888.0,Emma Twatson,344.0,777.0,1B,111,B3,2,1,,,,,0,1,200,21,6,LAN,BAY,,,
Mason Spurs,103.0,214.0,Emma Twatson,344.0,16.0,BB,198,B3,2,4,,,,,0,0,200,21,6,LAN,BAY,,,
Bert Harris,428.0,790.0,Emma Twatson,344.0,3.0,BB,213,B3,2,7,,,,,1,0,200,21,6,LAN,BAY,,,
Babatunde Oladotun,386.0,837.0,Emma Twatson,344.0,661.0,BB,176,B3,2,7,,,,,1,0,200,21,6,LAN,BAY,,,
Buck Cheeks,457.0,727.0,Emma Twatson,344.0,5.0,FO,278,B3,2,7,,,,,0,0,200,21,6,LAN,BAY,,,
Valeria Lisova,183.0,42.0,Master Cashier,93.0,558.0,LGO,484,T4,0,0,,,,,0,0,201,21,6,BAY,LAN,,,
Demetrios Ooga,180.0,360.0,Master Cashier,93.0,624.0,FO,264,T4,1,0,,,,,0,0,201,21,6,BAY,LAN,,,
Isaac Snowbender,339.0,844.0,Master Cashier,93.0,248.0,RGO,404,T4,2,0,,,,,0,0,201,21,6,BAY,LAN,,,
Thomas Nova,1.0,569.0,Emma Twatson,344.0,908.0,K,339,B4,0,0,,,,,0,0,202,21,6,LAN,BAY,,,
Aaron IceCream,358.0,750.0,Emma Twatson,344.0,244.0,LGO,494,B4,1,0,,,,,0,0,202,21,6,LAN,BAY,,,
Doug Quail,388.0,890.0,Emma Twatson,344.0,1.0,1B,111,B4,2,0,,,,,0,0,202,21,6,LAN,BAY,,,
Thomas Chiggins,16.0,420.0,Emma Twatson,344.0,890.0,LGO,470,B4,2,1,,,,,0,0,202,21,6,LAN,BAY,,,
Sunshine Pardue,315.0,345.0,Master Cashier,93.0,745.0,K,400,T5,0,0,,,,,0,0,203,21,6,BAY,LAN,,,
Jonathan Park,341.0,2.0,Master Cashier,93.0,400.0,RGO,398,T5,1,0,,,,,0,0,203,21,6,BAY,LAN,,,
Antonin Periwinkle,185.0,509.0,Master Cashier,93.0,106.0,RGO,403,T5,2,0,,,,,0,0,203,21,6,BAY,LAN,,,
Mike Oxlittle,105.0,518.0,Emma Twatson,344.0,819.0,FO,301,B5,0,0,,,,,0,0,204,21,6,LAN,BAY,,,
Mason Spurs,103.0,7.0,Emma Twatson,344.0,500.0,LGO,493,B5,1,0,,,,,0,0,204,21,6,LAN,BAY,,,
Bert Harris,428.0,,Emma Twatson,344.0,,Auto K,,B5,2,0,,,,,0,0,204,21,6,LAN,BAY,,,
Ty Johnson,345.0,624.0,Master Cashier,93.0,55.0,RGO,431,T6,0,0,,,,,0,0,205,21,6,BAY,LAN,,,
Cal Lidous,227.0,884.0,Master Cashier,93.0,312.0,RGO,428,T6,1,0,,,,,0,0,205,21,6,BAY,LAN,,,
Giminy Schlimjim,188.0,911.0,Master Cashier,93.0,999.0,1B,88,T6,2,0,,,,,0,1,205,21,6,BAY,LAN,,,
Valeria Lisova,183.0,650.0,Master Cashier,93.0,734.0,2B,84,T6,2,1,,,,,1,1,205,21,6,BAY,LAN,,,
Demetrios Ooga,180.0,734.0,Master Cashier,93.0,734.0,HR,0,T6,2,6,,,,,2,1,205,21,6,BAY,LAN,,,
Isaac Snowbender,339.0,844.0,Master Cashier,93.0,500.0,K,344,T6,2,0,,,,,0,0,205,21,6,BAY,LAN,,,
Babatunde Oladotun,386.0,884.0,Emma Twatson,344.0,132.0,FO,248,B6,0,0,,,,,0,0,206,21,6,LAN,BAY,,,
Buck Cheeks,457.0,224.0,Emma Twatson,344.0,132.0,2B,92,B6,1,0,,,,,0,1,206,21,6,LAN,BAY,,,
Thomas Nova,1.0,132.0,Emma Twatson,344.0,92.0,HR,40,B6,1,2,,,,,2,1,206,21,6,LAN,BAY,,,
Aaron IceCream,358.0,600.0,Emma Twatson,344.0,791.0,FO,191,B6,1,0,,,,,0,0,206,21,6,LAN,BAY,,,
Doug Quail,388.0,500.0,Emma Twatson,344.0,568.0,2B,68,B6,2,0,,,,,0,0,206,21,6,LAN,BAY,,,
Thomas Chiggins,16.0,,Emma Twatson,344.0,,Auto K,,B6,2,2,,,,,0,0,206,21,6,LAN,BAY,,,
Filib Al'Anhar JR.,352.0,222.0,Quint Kimbrel,20.0,1.0,BB,221,T1,0,0,,,,,0,1,207,22,6,FTP,BER,,,
Jake Wilson,454.0,500.0,Quint Kimbrel,20.0,556.0,2B,56,T1,0,1,,,,,0,0,207,22,6,FTP,BER,,,
Tommy Brown,142.0,439.0,Quint Kimbrel,20.0,71.0,K,368,T1,0,6,,,,,0,0,207,22,6,FTP,BER,,,
Jack Jackie Jackson,354.0,140.0,Quint Kimbrel,20.0,821.0,RGO,319,T1,1,6,,,,,1,0,207,22,6,FTP,BER,,,
Tanner Hendrix,375.0,760.0,Quint Kimbrel,20.0,333.0,PO,427,T1,2,3,,,,,0,0,207,22,6,FTP,BER,,,
Riles McGiles,122.0,430.0,Filib Al'Anhar JR.,352.0,69.0,K,361,B1,0,0,,,,,0,0,208,22,6,BER,FTP,,,
Meerkat Timmons,147.0,303.0,Filib Al'Anhar JR.,352.0,867.0,RGO,436,B1,1,0,,,,,0,0,208,22,6,BER,FTP,,,
Harry Peritestes,117.0,420.0,Filib Al'Anhar JR.,352.0,530.0,1B,110,B1,2,0,,,,,0,0,208,22,6,BER,FTP,,,
Indy Sayne,151.0,962.0,Filib Al'Anhar JR.,352.0,222.0,FO,260,B1,2,1,,,,,0,0,208,22,6,BER,FTP,,,
A.J. Preller,319.0,134.0,Quint Kimbrel,20.0,466.0,RGO,332,T2,0,0,,,,,0,0,209,22,6,FTP,BER,,,
Jeff Dingerhitter,298.0,632.0,Quint Kimbrel,20.0,555.0,2B,77,T2,1,0,,,,,0,1,209,22,6,FTP,BER,,,
Forehead Jones,328.0,900.0,Quint Kimbrel,20.0,813.0,2B,87,T2,1,2,,,,,1,1,209,22,6,FTP,BER,,,
Richard Saks,321.0,580.0,Quint Kimbrel,20.0,800.0,FO,220,T2,1,2,,,,,0,0,209,22,6,FTP,BER,,,
Filib Al'Anhar JR.,352.0,713.0,Quint Kimbrel,20.0,601.0,1B,112,T2,2,2,,,,,1,1,209,22,6,FTP,BER,,,
Jake Wilson,454.0,157.0,Quint Kimbrel,20.0,118.0,3B,39,T2,2,5,,,,,1,1,209,22,6,FTP,BER,,,
Tommy Brown,142.0,787.0,Quint Kimbrel,20.0,666.0,1B,121,T2,2,3,,,,,1,1,209,22,6,FTP,BER,,,
Jack Jackie Jackson,354.0,457.0,Quint Kimbrel,20.0,414.0,HR,43,T2,2,1,,,,,2,1,209,22,6,FTP,BER,,,
Tanner Hendrix,375.0,700.0,Quint Kimbrel,20.0,84.0,K,384,T2,2,0,,,,,0,0,209,22,6,FTP,BER,,,
Vigolashi Dongeroso,159.0,700.0,Filib Al'Anhar JR.,352.0,281.0,K,419,B2,0,0,,,,,0,0,210,22,6,BER,FTP,,,
Jeffrey Nolan,35.0,400.0,Filib Al'Anhar JR.,352.0,34.0,K,366,B2,1,0,,,,,0,0,210,22,6,BER,FTP,,,
Triston Uzumaki,125.0,142.0,Filib Al'Anhar JR.,352.0,626.0,LGO,484,B2,2,0,,,,,0,0,210,22,6,BER,FTP,,,
A.J. Preller,319.0,876.0,Quint Kimbrel,20.0,342.0,LGO,466,T3,0,0,,,,,0,0,211,22,6,FTP,BER,,,
Jeff Dingerhitter,298.0,,Quint Kimbrel,20.0,,Auto BB,,T3,1,0,,,,,0,1,211,22,6,FTP,BER,,,
Forehead Jones,328.0,800.0,Quint Kimbrel,20.0,821.0,HR,21,T3,1,1,,,,,2,1,211,22,6,FTP,BER,,,
Richard Saks,321.0,276.0,Quint Kimbrel,20.0,212.0,2B,64,T3,1,0,,,,,0,1,211,22,6,FTP,BER,,,
Filib Al'Anhar JR.,352.0,245.0,Quint Kimbrel,20.0,190.0,2B,55,T3,1,2,,,,,1,1,211,22,6,FTP,BER,,,
Jake Wilson,454.0,595.0,Quint Kimbrel,20.0,775.0,BB,180,T3,1,2,,,,,0,0,211,22,6,FTP,BER,,,
